property_id,property_address,source,file,type,date_in_document,date_in_filename,address_in_document,text_layer,confidence,notes
2406742000002188100,"122 Morley Road, E10 6LL",zoho,122 Morley - Gas cert 15.2.22.pdf,gas,,2022-02-15,OCR: Location KITCHEN KITCHEN CO alarm(s) fitted: Yes This record is issued by: Postcode: Eio Name & Title: Address: 122 Gas Installation Pipewor,no,low,"attached to Zoho 2021-03-17; scanned, no text"
2406742000002188100,"122 Morley Road, E10 6LL",zoho,122 Morley Gas Certificate 18.04.2020.pdf,gas,,2020-04-18,OCR: Postcode Contact No Serial No Address Postcode Address --- page 2 --- safe Type of flue SAFE TO USE Yes/No Warning/Advisory Record nsDected ,no,low,"attached to Zoho 2019-11-21; scanned, no text"
2406742000002188100,"122 Morley Road, E10 6LL",zoho,122 Morley Road E10 Gas Cert 06-06-25.pdf,gas,,2025-06-06,OCR: kW/h or Btuh or heat input Pass/Fai/NA Yes/No Pass/Fail/NA Pass/FaiVNA (if applicable) Yes/No Yes/No Pass/Fai/NA Yes/No Name (Mr/Mrs/Miss/Ms,no,low,"attached to Zoho 2024-06-24; scanned, no text"
2406742000002188100,"122 Morley Road, E10 6LL",zoho,122 Morley Road E10 Gas Cert 3-oct-2026.pdf,gas,,2026-10-03,OCR: 23.5tw Dass Yes Pass Pass 0.0208 Yet' leten Pama fear PassFal Name (Mr/Mrs/Miss/Ms) Nід Doss Yes N/A N/A N(A les Pass_FaIO Fas_Fal Address 1,no,low,"attached to Zoho 2025-10-08; scanned, no text"
2406742000002188100,"122 Morley Road, E10 6LL",zoho,122 Morley Road gas certificate 13.4.2021.png,gas,,2021-04-13,,no,low,"attached to Zoho 2020-04-15; image attachment, not downloaded"
2406742000002188100,"122 Morley Road, E10 6LL",zoho,122 Morlry Gas Certificate 12.3.23.jpeg,gas,,2023-03-12,,no,low,"attached to Zoho 2022-03-14; image attachment, not downloaded"
2406742000002188100,"122 Morley Road, E10 6LL",zoho,122 Morley Rd License.pdf,licence,,,"First Floor Flat 2 122, Morley Road London E10 6LL",yes,low,attached to Zoho 2021-05-18; expiry date; DRAFT licence
2406742000002188100,"122 Morley Road, E10 6LL",zoho,"122 Morley Road, Property licence 31.03.2020.pdf",licence,2020-03-31,2020-03-31,Granting of a Private Rented Property Licence Address: First Floor Flat 2 122 Morley Road Leyton London E10 6LL,yes,high,attached to Zoho 2019-11-21; valid until
2406742000002188100,"122 Morley Road, E10 6LL",zoho,122 Morley License.pdf,licence,2026-05-03,,"First Floor Flat 2 122, Morley Road London E10 6LL",yes,high,attached to Zoho 2021-06-01; expiry date
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,125 Kitchener Rd Electric Certificate.pdf,EIC,,,"OCR: SCHEDULE OF ADDITIONAL RECORDS* COMMENTS ON EXISTING INSTALLATION Conte. enrolled with NiCElC, Warwick House, Houghton Hall Park, Houghton R",no,low,"attached to Zoho 2019-06-13; scanned, no text"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,125 Kitchener Road electric certificate.pdf,EIC,,,OCR: NEXT INSPECTION NONE For the DESIGN. Installation address Sıgnature Signature NEW INSTAULATTION Conoumer full Rewre of property RHIJ8 Postco,no,low,"attached to Zoho 2019-06-20; scanned, no text; OCR (unverified) inspection 2018-01-24 + 5 years (interval not found): 2023-01-24"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,125 Kitchener Rd - NICEIC 7 Jan 2028.pdf,EICR,,2028-01-07,OCR: Postcode:... RRNTB) PROPERTY E35 EX DILIVI PrEIPrE APDROXIMATLY BYRARS OLD Certsure LLP operates the NICEIC & ELECSA brands Branch No: ART 1,no,low,"attached to Zoho 2024-12-09; scanned, no text"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,125 Kitchener Rd EPC.pdf,EPC,,,"OCR: 125, Kitchener Road, LONDON, E17 4LJ",no,low,"attached to Zoho 2019-06-13; scanned, no text; OCR (unverified) date of certificate 2018-01-25 + 10 years - 1 day (gov.uk convention): 2028-01-24"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,125 Kitchener Road Electric Cert.jpeg,electrical,,,,no,low,"attached to Zoho 2023-01-26; image attachment, not downloaded"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,125 Kitchener Rd Gas Certificate.pdf,gas,,,OCR: 125 Kitchener Road Britannia Heating Solutions Ltd Leyton London 44 De Vere Gds Ilford Essex E10 5NA,no,low,"attached to Zoho 2019-06-13; scanned, no text; OCR (unverified) next check due: 2019-01-23"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,"125 Kitchener Road gas cert, 3.12.22.jpeg",gas,,2022-12-03,,no,low,"attached to Zoho 2021-12-04; image attachment, not downloaded"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,125 Kitchner Gas Certificate.pdf,gas,,,,no,low,"attached to Zoho 2019-06-13; scanned, no text"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,Gas Certificate 125 Kitchner Road 5.01.2021.pdf,gas,,2021-01-05,,no,low,"attached to Zoho 2020-01-07; scanned, no text"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,"Gas cert for 125 Kitchener Road E17, 12,nov,2026.pdf",gas,,,OCR: Address 12 5 Postcode Contact No Postcode Contact No Postcode Contact No Serial No,no,low,"attached to Zoho 2025-11-26; scanned, no text"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,"Gas cert for 125 Kitchener Road E17, 12-nov-2025.pdf",gas,,2025-11-12,OCR: Btu/h Pass/Fail/NA Yes/No Pass/Fail/NA Pass/Fail/NA Name (Mr/Mrs/Miss/Ms) 23. 7l Pass ter Pals Prss 0.•008 Address 125 Katcheuer Rord 2ovle ,no,low,"attached to Zoho 2024-11-12; scanned, no text"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,"Gas cert for 125 Kitchener Road E17, 3.11.24.pdf",gas,,2024-11-03,OCR: kW/h or Btu/h or neat input Pass/Fail/NA Yes/No Pass/Fai/NA Pass/Fail/NA (if applicable) Yes/No Yes/No Pass/Fai/NA Yes/No Name (Mr/Mrs/Miss/,no,low,"attached to Zoho 2023-11-07; scanned, no text"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,"125 Kitchener Road Gas cert, 18.11.23.pdf",gas,2023-11-18,2023-11-18,Name: Beaumont Residential Address: 125 Kitchener Road London Postcode: e17 4lj Contact Number: Appliance Details Location Type Manufacturer,yes,high,attached to Zoho 2022-11-21; next check due
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,125 Kitchener property licence.pdf,licence,,,OCR: Granting of a Private Rented Property Licence Address: 125 Kitchener Road Walthamstow London E17 4LJ,no,low,"attached to Zoho 2019-06-17; scanned, no text; OCR (unverified) valid until: 2020-03-31"
2406742000002188082,"125 Kitchener Road, E17 4LJ",zoho,125 Kitchener Landlord License - 21 Jan 2030.pdf,licence,2030-01-21,2030-01-21,"125, Kitchener Road London E17 4LJ",yes,high,attached to Zoho 2025-02-12; expiry date
2406742000004042001,"127 C Grange Park, Leyton, E10 5ET",zoho,127 c Grange Park EICR 23-6-2030.pdf,EICR,,2030-06-23,OCR: 7 NOILTHVIEW DRIVE Trading Tile: SRELECTRICAL WOODFORD GRRRN ESSÉX Date(s) when inspection and testing was carred out: ( 2 4 - 6-25) Postcod,no,low,"attached to Zoho 2025-09-03; scanned, no text"
2406742000004042001,"127 C Grange Park, Leyton, E10 5ET",zoho,127C Grange Road EPC.pdf,EPC,2027-07-24,,"127c Grange Park Road, LONDON, E10 5ET",yes,high,attached to Zoho 2019-08-13; date of certificate 2017-07-25 + 10 years - 1 day (gov.uk convention)
2406742000004042001,"127 C Grange Park, Leyton, E10 5ET",drive,2020-09-14__icloud__127C Grange Road EPC.pdf,EPC,2027-07-24,,"127c Grange Park Road, LONDON, E10 5ET",yes,high,"email date 2020-09-14; matched by filename (high: street:1.0,housenum); date of certificate 2017-07-25 + 10 years - 1 day (gov.uk convention)"
2406742000004042001,"127 C Grange Park, Leyton, E10 5ET",zoho,127c Grange Park Gas Cert 16-10-26.pdf,gas,,2026-10-16,"OCR: 23•5k Pass Yos Pass Rasr 0.0009 No Yol ciiter Pass eFarL Pass Fal Name (Mr/Mrs/Miss/Ms) 7.3/al Pass Yes N,A N/4 PassFal Pass Fal Address 127",no,low,"attached to Zoho 2025-10-20; scanned, no text"
2406742000004042001,"127 C Grange Park, Leyton, E10 5ET",zoho,127c Grange Park Gas certificate 17.6.22.jpeg,gas,,2022-06-17,,no,low,"attached to Zoho 2021-06-23; image attachment, not downloaded"
2406742000004042001,"127 C Grange Park, Leyton, E10 5ET",zoho,"127c Grange Park gas certificate, 27.7.23.pdf",gas,,2023-07-27,"OCR: Yes/Ho Pass/Fail/NA Yes/No Name (Mr/Mrs/Miss/Ms) TANC REIDENTIA 1 24.2k0 PAS pres PAss 0-0007 ND pHs YEs Address /27-C GRANGEtROl, 2 7.4Kw P",no,low,"attached to Zoho 2022-08-19; scanned, no text"
2406742000004042001,"127 C Grange Park, Leyton, E10 5ET",zoho,127c Grange park road Gas certificate 9.6.2021.PNG,gas,,2021-06-09,,no,low,"attached to Zoho 2020-06-11; image attachment, not downloaded"
2406742000004042001,"127 C Grange Park, Leyton, E10 5ET",zoho,"Gas cert for 127c Grange Park E10, 15-oct-2025.pdf",gas,,2025-10-15,"OCR: Btu/h Pass/Fai/NA Yes/No Pass/Fail/NA Pass/Fail/NA Name (Mr/Mrs/Miss/Ms) 23.2k0 Buss Pass Ress 0•0009 Address 127c Grange Panrk, Leyton 19ub",no,low,"attached to Zoho 2024-11-12; scanned, no text"
2406742000004042001,"127 C Grange Park, Leyton, E10 5ET",zoho,"Gas cert for 127c Grange Park, leyton, E10, 10.8.24.pdf",gas,,2024-08-10,OCR: kW/h or Btu/h or neat ioul Pass/Fai/NA Yes/No Pass/Fal/NA Pass/Fail/NA (if applicable) Yes/No Yes/No Pass/Fai/NA Yes/No Name (Mr/Mrs/Miss/Ms,no,low,"attached to Zoho 2023-08-09; scanned, no text"
2406742000004042001,"127 C Grange Park, Leyton, E10 5ET",zoho,127C Grange Park license.pdf,licence,2025-04-30,,"First Floor Flat 127, Grange Park Road London E10 5ET",yes,high,attached to Zoho 2020-11-10; expiry date
2406742000004042001,"127 C Grange Park, Leyton, E10 5ET",zoho,127C Grange Road License.pdf,licence,2025-11-08,,"First Floor Flat 127, Grange Park Road London E10 5ET",yes,high,attached to Zoho 2021-01-21; expiry date
2406742000080405001,"13 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,Flat 13 Lancaster - EICR_Ref91619803.pdf,EICR,,,"OCR: 13 Lancaster House, Brownrigg Drive Cramlington Northumberland NE23 6UN Description of premises: Domestic N/A Commercial N/A Industrial N/A ",no,low,"attached to Zoho 2026-05-19; scanned, no text; OCR (unverified) next inspection date: 2031-05-16"
2406742000080405001,"13 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,EPC - 13 Lancaster.pdf,EPC,2036-04-12,,13 Lancaster House Brownrigg Drive CRAMLINGTON NE23 6UN,yes,high,attached to Zoho 2026-05-19; valid until
2406742000080405040,"14 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,Flat 14 Lancaster -EICR_Ref7982419_compressed.pdf,EICR,,,"OCR: 14 Lancaster House, Brownrigg Drive Cramlington Northumberland NE23 6UN Description of premises: Domestic N/A Commercial N/A Industrial N/A ",no,low,"attached to Zoho 2026-05-19; scanned, no text; OCR (unverified) next inspection date: 2031-05-16"
2406742000080405040,"14 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,EPC - 14 Lancaster.pdf,EPC,2036-04-12,,14 Lancaster House Brownrigg Drive CRAMLINGTON NE23 6UN,yes,high,attached to Zoho 2026-05-19; valid until
2406742000076488262,15 Fulready Road London E10 6DT,zoho,EICR - 15 Fulready Road London.pdf,EIC,,,OCR: Client and Installation address John Rowe address 15 Fulready Road 15 Fulready Road London ( London Postcode: E10 6DT Postcode: E10 6DT DETA,no,low,"attached to Zoho 2025-11-14; scanned, no text; OCR (unverified) inspection 2025-10-04 + 5 years (interval not found): 2030-10-04"
2406742000076488262,15 Fulready Road London E10 6DT,zoho,15 Fulready Road - EPC.pdf,EPC,,,OCR: 15 Fulready Road,no,low,"attached to Zoho 2025-12-04; scanned, no text; OCR (unverified) valid until: 2035-11-24"
2406742000076488262,15 Fulready Road London E10 6DT,zoho,15 fulready rd - Gas Cert - 2-11-26.pdf,gas,,2026-11-02,OCR: Pass/FailNA Yes/No Pass/Fall/NA Name (Mr/Mrs/Miss/Ms) 1 29.74н Pass yes Pan (Pass/Falu 0.0004 Jes Yes N7A PanFal Address 15 Fullready Rord 5,no,low,"attached to Zoho 2026-02-27; scanned, no text"
2406742000002373678,"15 Heathcote Grove, E4 6RZ",zoho,15 HeathCote Grove EICR Aug 2028.pdf,EICR,,,"OCR: i5, HEATH COTE 4ROVIE Address: 7 NORTHVIEW DRIVE Adress: F/: 55 COOPERS 10NE CHINGFORD WODD FURD GRRIZN SSEX LIZ y TON LONDON Postcode: /488",no,low,"attached to Zoho 2026-01-05; scanned, no text"
2406742000002373678,"15 Heathcote Grove, E4 6RZ",zoho,15 Heathcote EPC 15.05.2028.pdf,EPC,2028-05-15,2028-05-15,"15, Heathcote Grove, LONDON, E4 6RZ",yes,high,attached to Zoho 2019-12-19; date of certificate 2018-05-16 + 10 years - 1 day (gov.uk convention)
2406742000002373678,"15 Heathcote Grove, E4 6RZ",zoho,15 Heat Cote Grove  Gas cert 2.6.22.jpg,gas,,2022-06-02,,no,low,"attached to Zoho 2021-06-12; image attachment, not downloaded"
2406742000002373678,"15 Heathcote Grove, E4 6RZ",zoho,"15 Heathcoat Grove, E4 6RZ - Gas cert.9.7.24.pdf",gas,,2024-07-09,OCR: kW/h or Btuh Pass/Fai/NA Yes/No Pass/Fai/NA (if appllcable) (if flttect) Pass/Fail/NA Yes/No Yes/No Pass/Fai/NA Yes/No Name (Mr/Mrs/Miss/Ms),no,low,"attached to Zoho 2023-07-11; scanned, no text"
2406742000002373678,"15 Heathcote Grove, E4 6RZ",zoho,15 Heathcote Grove Gas certificate 9.6.2021.PNG,gas,,2021-06-09,,no,low,"attached to Zoho 2020-06-11; image attachment, not downloaded"
2406742000002373678,"15 Heathcote Grove, E4 6RZ",zoho,Gas  Cert 15 Heatcote 6-oct-2026.pdf,gas,,2026-10-06,OCR: Yes/No Yes/No öf fitlech Sf fittedii Location Testod Locstion Tested Name (Mr/Mrs/Miss/Ms) 20wial Pasi Yes W(A N/A N/A NU Ves PanCral 2 21wb,no,low,"attached to Zoho 2025-10-08; scanned, no text"
2406742000002373678,"15 Heathcote Grove, E4 6RZ",zoho,Gas Certificate 15 Heathcote Grove London 24.07.2020.pdf,gas,,2020-07-24,,no,low,"attached to Zoho 2019-12-19; scanned, no text"
2406742000002373678,"15 Heathcote Grove, E4 6RZ",zoho,Gas cert for 15 Heathcoat Grove 03-07-2025.pdf,gas,,2025-07-03,OCR: Name (Mr/Mrs/Miss/Ms) Name (Mr/Mrs/Miss/Ms) Gas Safe Register No LAD 585300 Outcome of gas tightness test? Number of Appliances tested Cahix,no,low,"attached to Zoho 2024-07-04; scanned, no text"
2406742000002373678,"15 Heathcote Grove, E4 6RZ",zoho,"15 Heathcote Grove gas certificate, 4.7.23.pdf",gas,2023-07-04,2023-07-04,Name: Beaumont Residential Address: 15 Heathcote Grove London Postcode: e46rz Contact Number: Appliance Details Location Type Manufacturer M,yes,high,attached to Zoho 2022-07-05; next check due
2406742000002373678,"15 Heathcote Grove, E4 6RZ",zoho,15 HEATHCOTE Property License 31.03.2020.pdf,licence,,2020-03-31,OCR: 15 Heathcote Grove,no,low,"attached to Zoho 2019-12-19; scanned, no text; OCR (unverified) valid until: 2020-03-31"
2406742000002373678,"15 Heathcote Grove, E4 6RZ",zoho,15 Heathcote Grove License Note.jpeg,licence,,,,no,low,"attached to Zoho 2023-12-06; image attachment, not downloaded"
2406742000080588017,"15 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,EICR - Flat 15 Lancaster.pdf,EICR,,,"OCR: 15 Lancaster House, Brownrigg Drive Cramlington Northumberland NE23 6UN Description of premises: Domestic N/A Commercial N/A Industrial N/A ",no,low,"attached to Zoho 2026-06-03; scanned, no text; OCR (unverified) next inspection date: 2031-05-16"
2406742000080588017,"15 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,EPC - 15 Lancaster.pdf,EPC,2036-04-12,,15 Lancaster House Brownrigg Drive CRAMLINGTON NE23 6UN,yes,high,attached to Zoho 2026-06-03; valid until
2406742000080064009,"16 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,EICR - 16 Lancaster.pdf,EICR,,,"OCR: 16 Lancaster House, Brownrigg Drive Cramlington Northumberland NE23 6UN Description of premises: Domestic N/A Commercial N/A Industrial N/A ",no,low,"attached to Zoho 2026-04-30; scanned, no text; OCR (unverified) next inspection date: 2031-04-30"
2406742000080064009,"16 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,EPC - 16 Lancaster.pdf,EPC,2036-04-12,,16 Lancaster House Brownrigg Drive CRAMLINGTON NE23 6UN,yes,high,attached to Zoho 2026-04-30; valid until
2406742000078698025,"17 Lancaster House, Brownrigg Dr, Cramlington NE23 6UN",zoho,17 Lancaster EICR.pdf,EICR,,,"OCR: 17 Lancaster House Brownrigg Drive Cramlington, Northumberland NE23 6UN Description of premises: Domestic N/A Commercial N/A Industrial N/A ",no,low,"attached to Zoho 2026-03-26; scanned, no text; OCR (unverified) next inspection date: 2031-03-25"
2406742000078698025,"17 Lancaster House, Brownrigg Dr, Cramlington NE23 6UN",zoho,EPC - 17 Lancaster.pdf,EPC,2036-04-11,,17 Lancaster House Brownrigg Drive CRAMLINGTON NE23 6UN,yes,high,attached to Zoho 2026-04-13; valid until
2406742000078698030,"18 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,18 Lancaster EICR.pdf,EICR,,,"OCR: 18 Lancaster House Brownrigg Drive Cramlington, Northumberland NE23 6UN Description of premises: Domestic N/A Commercial N/A Industrial N/A ",no,low,"attached to Zoho 2026-03-26; scanned, no text; OCR (unverified) next inspection date: 2031-03-25"
2406742000078698030,"18 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,Flat 18 Lancaster - EPC.pdf,EPC,,,OCR: 18 Lancaster House,no,low,"attached to Zoho 2026-04-01; scanned, no text; OCR (unverified) valid until: 2036-03-31"
2406742000001192201,"18 Wall End Court, E6 2NW",zoho,18 Wall End Court EICR 1 Oct 2029.pdf,EICR,,2029-10-01,OCR: ] NORTAVIEW DRWE PART 2 : PURPOSE OF THE REPORT Date(s) when inspection and testing was carried out: (.2./e.24.. This report is based on the,no,low,"attached to Zoho 2024-11-04; scanned, no text"
2406742000001192201,"18 Wall End Court, E6 2NW",zoho,18 Wall End Court Electric Certificate 6.9.2025.pdf,EICR,,2025-09-06,,no,low,"attached to Zoho 2019-12-06; scanned, no text; OCR (unverified) inspection 2018-09-07 + 5 years (interval not found): 2023-09-07"
2406742000001192201,"18 Wall End Court, E6 2NW",zoho,18 Wall End EPC 18.11.2028.pdf,EPC,,2028-11-18,"OCR: - Energy Performance Certificate HM Government Flat 18 Wall End Court, Wall End Road, LONDON, E6 2NW",no,low,"attached to Zoho 2019-12-06; scanned, no text"
2406742000001192201,"18 Wall End Court, E6 2NW",zoho,18 Wall End.Electric Cert 10.10.2024.pdf,electrical,,2024-10-10,"S 7671:2018 as amended] DPN31740 - Master Allfixedwiring 18WallEndCourt,Eastham,London,England,E62NR",yes,low,attached to Zoho 2021-10-23; no key date found in text
2406742000001192201,"18 Wall End Court, E6 2NW",zoho,18 Wall End Court Gas Certificate 17.10.2021.pdf,gas,,2021-10-17,OCR: Wall Court Wall End Road 34 Kingston Hill Avenue Leyton London Barking Romford E10 5NA E6 2NW RM65QD,no,low,"attached to Zoho 2020-10-21; scanned, no text"
2406742000001192201,"18 Wall End Court, E6 2NW",zoho,18 Wall End Court Gas Certificate 5.10.2020.pdf,gas,,2020-10-05,OCR: Court Name (Mr/Mrs/Miss/Ms) Name (Mr/Mrs/Miss/Ms) Gas Safe Register No LABWS129571 Outcome of gas tightness test? Number of Appliances teste,no,low,"attached to Zoho 2019-12-06; scanned, no text"
2406742000001192201,"18 Wall End Court, E6 2NW",zoho,18 Wall End Gas Cert 21.6.24.pdf,gas,,2024-06-21,,no,low,"attached to Zoho 2023-06-26; scanned, no text"
2406742000001192201,"18 Wall End Court, E6 2NW",zoho,18 Wall End Gas Cert 8.3.25.pdf,gas,,2025-03-08,OCR: kW/h or Btu/h Pass/Fai/NA Yes/No Pass/Fail/NA Pass/Fai/NA (if applicable) Yes/No Yes/No Pass/Fail/NA Yes/No Name (Mr/Mrs/Miss/Ms) 19. Smt Pe,no,low,"attached to Zoho 2024-03-20; scanned, no text"
2406742000001192201,"18 Wall End Court, E6 2NW",zoho,18 wall end Gass safe cert - 20-03-27.pdf,gas,,2027-03-20,OCR: PansfalNA Yeu No Pass FalhuA PassFaINA Nes No Yes/No Teоtк Locabo Тнлыс Name (Mr/Mrs/Miss/Ms) 1Laokles Pess Pasr 0.0009 NO Address IT wall e,no,low,"attached to Zoho 2026-03-26; scanned, no text"
2406742000001192201,"18 Wall End Court, E6 2NW",zoho,"Gas cert for 18 Wall End E6 2NW, 2026.pdf",gas,,,OCR: Name (Me/Mrs/Miss/Ms) 1ast bar ves PeSs 0•0009 Address if wall End Corutt N/A Safety Related Defect(•) Identified GUSP clasaiicanon •g ALO P,no,low,"attached to Zoho 2025-03-24; scanned, no text"
